timestamp,low,high,open,close,volume
2026-03-09 15:00:00+00:00,68735.2,69288.0,69172.01,68885.47,1078.34503166
2026-03-09 16:00:00+00:00,68647.62,69248.48,68887.07,68968.04,816.35071537
2026-03-09 17:00:00+00:00,68252.14,69111.12,68968.04,68611.96,581.24004352
2026-03-09 18:00:00+00:00,68238.72,68728.27,68611.96,68365.46,644.18449262
2026-03-09 19:00:00+00:00,68365.47,69543.0,68365.47,69012.12,1321.66878092
2026-03-09 20:00:00+00:00,68767.93,69179.32,69012.13,68973.85,623.97226341
2026-03-09 21:00:00+00:00,68664.97,69122.99,68973.84,68922.05,194.57134875
2026-03-09 22:00:00+00:00,68602.81,69051.91,68922.04,68640.11,272.74849792
2026-03-09 23:00:00+00:00,68375.01,68710.25,68645.39,68432.17,260.75144326
2026-03-10 00:00:00+00:00,68383.5,69304.54,68432.16,69160.19,294.49938021
2026-03-10 01:00:00+00:00,68796.23,69396.43,69157.93,69265.98,210.28241553
2026-03-10 02:00:00+00:00,69094.6,70603.99,69254.53,70279.04,494.21964817
2026-03-10 03:00:00+00:00,69358.16,70378.0,70279.04,69430.34,420.13917592
2026-03-10 04:00:00+00:00,69429.42,70145.39,69429.42,70073.74,204.34471488
2026-03-10 05:00:00+00:00,69888.01,70368.01,70075.0,69973.8,173.29089535
2026-03-10 06:00:00+00:00,69760.09,70193.76,69973.8,69919.17,185.49615443
2026-03-10 07:00:00+00:00,69834.97,70534.67,69918.0,70413.22,349.115034
2026-03-10 08:00:00+00:00,70379.99,71089.9,70415.27,70692.97,408.44412824
2026-03-10 09:00:00+00:00,70660.23,71305.04,70699.98,71067.99,404.25869937
2026-03-10 10:00:00+00:00,70677.5,71096.33,71067.99,70777.62,278.58966181
2026-03-10 11:00:00+00:00,70547.51,70882.59,70777.62,70605.18,263.70621737
2026-03-10 12:00:00+00:00,70305.84,70642.8,70605.17,70537.56,487.83174558
2026-03-10 13:00:00+00:00,69710.0,70944.12,70539.56,69920.2,834.04662395
2026-03-10 14:00:00+00:00,69275.01,71538.46,69920.2,71481.24,1607.22628374
2026-03-10 15:00:00+00:00,70920.0,71800.0,71481.24,71370.62,1113.29935709
2026-03-10 16:00:00+00:00,70962.9,71730.94,71370.62,71343.1,679.14519447
